bib,age,5k_minutes,gender_F,gender_M,finish_minutes,avg_pace_to_5k
29691,51,29.35,0,1,234.62,10.22
25407,27,27.65,1,0,234.62,10.85
18640,50,25.53,1,0,234.62,11.75
14617,59,24.02,0,1,234.62,12.49
22422,46,27.45,1,0,234.62,10.93
20556,51,26.15,1,0,234.63,11.47
22286,63,26.87,0,1,234.63,11.16
22541,56,26.58,1,0,234.63,11.29
20183,41,23.27,1,0,234.63,12.89
20378,68,28.48,0,1,234.63,10.53
23411,59,24.53,1,0,234.63,12.23
30222,41,25.03,0,1,234.63,11.99
31534,47,28.42,1,0,234.65,10.56
27140,30,25.2,1,0,234.67,11.9
21228,69,27.32,0,1,234.67,10.98
9500,44,23.12,0,1,234.67,12.98
17156,57,27.37,0,1,234.68,10.96
21219,50,25.82,1,0,234.68,11.62
17741,59,26.08,0,1,234.68,11.5
22599,58,26.78,1,0,234.68,11.2
21153,60,27.35,0,1,234.68,10.97
18942,63,25.27,0,1,234.7,11.87
22567,47,28.0,1,0,234.7,10.71
12979,52,26.42,0,1,234.7,11.36
20370,41,26.77,1,0,234.7,11.21
21472,71,26.72,0,1,234.72,11.23
22410,46,27.9,1,0,234.72,10.75
30952,54,27.47,0,1,234.72,10.92
22635,50,26.73,1,0,234.72,11.22
21148,50,27.23,1,0,234.73,11.02
19095,49,28.28,1,0,234.75,10.61
22361,49,26.03,1,0,234.77,11.53
22484,46,27.6,1,0,234.77,10.87
13441,23,24.0,1,0,234.77,12.5
14654,26,24.42,1,0,234.77,12.29
26739,28,24.87,0,1,234.77,12.06
23497,61,28.5,1,0,234.77,10.53
26783,33,25.2,0,1,234.78,11.9
17205,35,26.22,1,0,234.78,11.44
19404,46,26.52,1,0,234.78,11.31
9777,25,21.95,1,0,234.8,13.67
26371,40,26.23,0,1,234.8,11.44
17185,37,26.62,1,0,234.8,11.27
22494,56,27.02,1,0,234.82,11.1
23613,55,28.88,1,0,234.82,10.39
29585,41,27.9,0,1,234.83,10.75
22419,66,27.28,0,1,234.87,11.0
17950,38,25.82,1,0,234.87,11.62
15788,61,27.48,0,1,234.88,10.92
20632,47,26.37,1,0,234.88,11.38
23592,55,27.67,1,0,234.88,10.84
21380,63,26.07,0,1,234.88,11.51
22768,65,26.73,0,1,234.88,11.22
23610,66,26.67,0,1,234.88,11.25
23608,70,27.35,0,1,234.9,10.97
13386,35,26.65,1,0,234.9,11.26
21779,61,25.67,0,1,234.9,11.69
19550,46,26.98,1,0,234.9,11.12
19912,42,26.33,1,0,234.92,11.39
20313,41,26.15,1,0,234.92,11.47
20793,41,27.38,1,0,234.92,10.96
25892,40,26.63,1,0,234.92,11.27
29427,47,27.3,1,0,234.93,10.99
19855,40,27.07,1,0,234.93,11.08
21207,45,27.07,1,0,234.93,11.08
9977,43,25.77,0,1,234.93,11.64
21907,45,26.15,1,0,234.93,11.47
22349,58,26.68,1,0,234.95,11.24
21861,66,26.23,0,1,234.95,11.44
15716,58,27.83,1,0,234.95,10.78
25239,22,30.08,1,0,234.95,9.97
19162,44,27.48,1,0,234.97,10.92
15766,50,25.4,1,0,234.97,11.81
22506,47,28.48,1,0,234.98,10.53
11458,32,26.72,1,0,234.98,11.23
22239,51,26.83,1,0,234.98,11.18
22986,65,26.75,0,1,234.98,11.21
31546,51,27.17,0,1,235.0,11.04
23625,55,26.85,1,0,235.0,11.17
22620,47,27.12,1,0,235.02,11.06
22073,49,27.45,1,0,235.02,10.93
22356,51,26.58,1,0,235.02,11.29
23528,56,25.98,1,0,235.02,11.55
10651,49,26.47,0,1,235.02,11.33
29645,39,27.25,1,0,235.05,11.01
21318,63,26.1,0,1,235.05,11.49
21297,60,27.37,1,0,235.08,10.96
22546,48,26.65,1,0,235.08,11.26
23424,67,24.98,0,1,235.08,12.01
27895,32,28.08,0,1,235.1,10.68
17249,29,26.52,1,0,235.1,11.31
20039,44,26.12,1,0,235.1,11.49
25587,24,27.38,1,0,235.1,10.96
20727,64,25.42,0,1,235.12,11.8
18153,40,26.73,1,0,235.12,11.22
26116,32,29.87,0,1,235.13,10.04
24348,72,27.82,0,1,235.15,10.78
22366,63,27.78,0,1,235.15,10.8
23800,62,25.92,1,0,235.17,11.57
23069,52,27.67,1,0,235.17,10.84
20197,41,25.68,1,0,235.18,11.68
19983,43,26.83,1,0,235.18,11.18
25099,25,26.73,0,1,235.18,11.22
29509,49,28.6,1,0,235.2,10.49
18805,55,27.75,1,0,235.2,10.81
21054,60,27.28,0,1,235.22,11.0
30344,34,26.73,0,1,235.22,11.22
23612,58,27.37,1,0,235.22,10.96
22978,54,25.47,1,0,235.22,11.78
19965,40,26.95,1,0,235.25,11.13
22204,61,25.83,0,1,235.25,11.61
20709,62,26.82,0,1,235.25,11.19
24707,28,25.8,1,0,235.25,11.63
14051,61,25.97,0,1,235.25,11.55
30286,42,26.23,0,1,235.25,11.44
22859,69,27.08,0,1,235.25,11.08
14938,23,25.75,1,0,235.27,11.65
20559,40,26.8,1,0,235.27,11.19
20813,55,26.93,1,0,235.28,11.14
6254,45,26.48,0,1,235.28,11.33
21714,68,26.65,0,1,235.28,11.26
30804,51,25.62,0,1,235.3,11.71
20725,43,26.13,1,0,235.3,11.48
22149,59,28.73,1,0,235.3,10.44
18465,44,26.5,1,0,235.3,11.32
24589,29,26.85,0,1,235.3,11.17
21990,51,26.35,0,1,235.32,11.39
26530,42,27.23,0,1,235.32,11.02
20327,50,27.25,1,0,235.33,11.01
20368,45,26.1,1,0,235.33,11.49
17499,35,24.32,1,0,235.33,12.34
18977,37,24.75,1,0,235.33,12.12
30075,23,28.4,0,1,235.33,10.56
29356,41,25.08,0,1,235.33,11.96
11588,47,27.48,0,1,235.35,10.92
21613,45,27.32,1,0,235.35,10.98
18868,36,27.43,1,0,235.37,10.94
18374,56,27.1,0,1,235.37,11.07
11924,53,25.87,0,1,235.38,11.6
12349,47,26.45,0,1,235.38,11.34
30648,40,22.02,0,1,235.4,13.62
22869,54,27.25,1,0,235.42,11.01
23280,52,27.42,1,0,235.42,10.94
21330,45,25.75,1,0,235.43,11.65
5651,36,24.18,0,1,235.45,12.41
14430,53,25.55,0,1,235.45,11.74
29851,55,27.03,0,1,235.45,11.1
14954,51,24.27,0,1,235.48,12.36
26108,38,28.6,0,1,235.48,10.49
21590,64,25.83,0,1,235.48,11.61
22610,47,27.8,1,0,235.5,10.79
23294,56,27.4,1,0,235.5,10.95
21742,51,27.48,1,0,235.52,10.92
31400,25,27.55,1,0,235.52,10.89
21963,48,27.48,1,0,235.52,10.92
11822,47,25.87,0,1,235.53,11.6
15769,54,25.83,1,0,235.53,11.61
24854,22,25.57,0,1,235.53,11.73
20631,60,27.28,0,1,235.55,11.0
27330,37,30.08,0,1,235.55,9.97
26015,48,27.1,0,1,235.55,11.07
13239,50,24.4,0,1,235.55,12.3
17115,32,26.5,1,0,235.57,11.32
31559,36,26.48,0,1,235.57,11.33
20950,47,25.83,1,0,235.58,11.61
22762,46,27.52,1,0,235.58,10.9
10690,61,26.32,0,1,235.58,11.4
23328,67,27.37,0,1,235.6,10.96
21077,46,26.0,1,0,235.6,11.54
22379,54,27.12,1,0,235.6,11.06
23680,65,27.8,0,1,235.6,10.79
23487,56,26.45,1,0,235.6,11.34
20494,62,27.93,0,1,235.62,10.74
23204,52,27.38,1,0,235.62,10.96
20380,46,28.72,1,0,235.62,10.45
17588,60,26.65,0,1,235.62,11.26
22479,54,27.15,1,0,235.63,11.05
27328,31,27.62,0,1,235.63,10.86
22860,55,27.13,1,0,235.63,11.06
23337,55,26.97,1,0,235.63,11.12
24944,25,28.3,1,0,235.63,10.6
19898,41,26.55,1,0,235.65,11.3
27790,49,28.35,1,0,235.65,10.58
15289,56,25.38,1,0,235.65,11.82
19219,41,26.55,1,0,235.65,11.3
20933,46,26.05,1,0,235.65,11.52
14853,52,25.38,0,1,235.65,11.82
7672,60,24.92,0,1,235.67,12.04
19609,43,27.67,1,0,235.68,10.84
29949,54,27.9,0,1,235.7,10.75
20474,64,27.68,0,1,235.7,10.84
23616,58,27.02,1,0,235.7,11.1
19365,37,26.6,1,0,235.7,11.28
30149,49,27.58,0,1,235.73,10.88
14750,50,27.02,0,1,235.73,11.1
21312,47,26.77,1,0,235.73,11.21
29747,37,25.68,1,0,235.73,11.68
31356,41,29.33,1,0,235.75,10.23
20478,64,27.2,1,0,235.77,11.03
20085,43,25.88,1,0,235.77,11.59
27944,38,27.23,0,1,235.77,11.02
25254,42,27.83,1,0,235.78,10.78
19765,42,26.33,1,0,235.78,11.39
22180,48,25.0,1,0,235.78,12.0
29336,51,29.17,1,0,235.8,10.28
16185,60,26.87,0,1,235.8,11.16
23632,59,27.6,1,0,235.8,10.87
20610,44,28.3,1,0,235.8,10.6
17265,42,26.45,1,0,235.82,11.34
22235,50,26.45,1,0,235.82,11.34
15224,51,24.02,0,1,235.82,12.49
22615,63,26.12,0,1,235.82,11.49
7722,50,24.13,1,0,235.82,12.43
26266,32,28.02,1,0,235.82,10.71
18730,39,25.28,1,0,235.83,11.87
23565,62,27.93,1,0,235.83,10.74
25649,25,28.43,0,1,235.83,10.55
24578,18,27.73,0,1,235.83,10.82
20782,60,25.02,0,1,235.83,11.99
22074,60,26.92,0,1,235.83,11.14
22224,48,25.4,1,0,235.83,11.81
23462,55,27.13,1,0,235.85,11.06
15805,62,26.9,1,0,235.85,11.15
21242,45,27.77,1,0,235.87,10.8
27100,24,28.78,1,0,235.87,10.42
20132,43,26.12,1,0,235.87,11.49
21863,46,27.7,1,0,235.87,10.83
22253,53,27.87,1,0,235.88,10.76
21446,46,28.42,1,0,235.9,10.56
23862,62,26.53,1,0,235.9,11.31
21647,60,26.6,1,0,235.9,11.28
22526,78,26.27,0,1,235.92,11.42
27362,50,28.75,1,0,235.92,10.43
20225,65,27.05,1,0,235.92,11.09
15907,56,25.13,0,1,235.92,11.94
22563,53,27.32,1,0,235.93,10.98
30610,26,28.07,0,1,235.93,10.69
19861,60,27.13,0,1,235.93,11.06
12828,51,27.82,0,1,235.95,10.78
20439,45,27.12,1,0,235.95,11.06
26834,26,29.27,1,0,235.95,10.25
8479,43,24.03,0,1,235.98,12.48
20705,72,28.12,0,1,235.98,10.67
21734,53,26.78,1,0,236.0,11.2
22802,52,27.5,1,0,236.0,10.91
20765,65,26.27,0,1,236.0,11.42
21485,48,26.77,1,0,236.0,11.21
15628,55,27.45,0,1,236.0,10.93
25669,41,27.15,0,1,236.02,11.05
21317,48,27.17,1,0,236.02,11.04
25920,22,26.62,0,1,236.02,11.27
23874,57,26.77,1,0,236.02,11.21
15587,53,24.6,0,1,236.02,12.2
21142,51,27.08,1,0,236.02,11.08
19317,44,26.53,1,0,236.03,11.31
3135,53,27.1,0,1,236.03,11.07
23728,67,27.4,0,1,236.03,10.95
22175,47,23.85,1,0,236.05,12.58
23070,65,26.75,0,1,236.05,11.21
23005,62,27.6,1,0,236.07,10.87
21408,48,26.28,1,0,236.07,11.42
26887,27,29.58,1,0,236.07,10.14
22885,54,27.03,1,0,236.08,11.1
15287,53,25.95,0,1,236.08,11.56
27307,55,28.87,0,1,236.08,10.39
19077,49,26.85,1,0,236.1,11.17
22518,63,26.52,0,1,236.12,11.31
19616,36,26.97,1,0,236.12,11.12
5654,30,23.97,0,1,236.13,12.52
25234,33,27.03,1,0,236.13,11.1
18529,46,27.53,1,0,236.13,10.9
20121,61,25.63,0,1,236.13,11.71
22679,61,27.02,0,1,236.13,11.1
22930,50,27.08,1,0,236.13,11.08
21549,50,27.27,1,0,236.15,11.0
18645,43,26.85,1,0,236.15,11.17
21046,47,27.73,1,0,236.15,10.82
29234,32,29.33,0,1,236.15,10.23
15735,60,27.48,0,1,236.17,10.92
20207,45,27.25,1,0,236.18,11.01
13127,57,24.37,0,1,236.18,12.31
17315,60,27.67,0,1,236.18,10.84
11005,45,24.22,0,1,236.2,12.39
14509,54,25.35,0,1,236.2,11.83
31249,52,28.07,0,1,236.2,10.69
29124,29,25.78,0,1,236.2,11.64
22779,52,27.03,1,0,236.22,11.1
22233,62,25.77,0,1,236.22,11.64
22664,61,25.62,0,1,236.22,11.71
20212,48,26.38,1,0,236.22,11.37
16402,29,25.73,1,0,236.23,11.66
31814,34,29.82,1,0,236.23,10.06
21511,59,27.37,1,0,236.23,10.96
16243,28,25.72,1,0,236.23,11.66
25942,37,26.85,0,1,236.25,11.17
24608,64,29.22,0,1,236.25,10.27
21497,46,27.02,1,0,236.25,11.1
22426,45,27.4,1,0,236.27,10.95
30130,37,28.87,1,0,236.27,10.39
22382,64,27.87,0,1,236.27,10.76
21948,48,27.38,1,0,236.27,10.96
31758,34,26.17,0,1,236.27,11.46
15124,34,27.87,1,0,236.27,10.76
21327,61,27.82,0,1,236.27,10.78
31718,42,25.02,0,1,236.27,11.99
30532,47,28.52,0,1,236.28,10.52
25805,50,28.05,1,0,236.3,10.7
22884,54,27.97,1,0,236.3,10.73
12471,33,24.13,1,0,236.3,12.43
15618,52,27.35,1,0,236.3,10.97
19787,47,27.02,1,0,236.3,11.1
20514,40,26.88,1,0,236.32,11.16
23338,56,26.32,1,0,236.32,11.4
20668,45,26.63,1,0,236.32,11.27
14164,52,24.83,0,1,236.32,12.08
18660,56,25.67,0,1,236.33,11.69
10621,48,26.63,0,1,236.33,11.27
25927,25,27.45,1,0,236.35,10.93
23636,68,27.78,0,1,236.35,10.8
15804,55,26.63,1,0,236.35,11.27
30731,38,28.55,1,0,236.35,10.51
4724,34,26.28,0,1,236.35,11.42
23077,50,28.55,1,0,236.37,10.51
22694,68,27.25,0,1,236.37,11.01
22128,60,26.1,0,1,236.38,11.49
25716,48,27.97,1,0,236.38,10.73
20397,65,27.12,0,1,236.38,11.06
18190,65,26.72,0,1,236.38,11.23
23007,67,26.58,0,1,236.38,11.29
23325,65,26.7,0,1,236.38,11.24
18985,56,26.5,0,1,236.38,11.32
15845,67,25.92,1,0,236.4,11.57
30678,32,29.57,1,0,236.4,10.15
21811,55,27.08,1,0,236.42,11.08
27620,32,27.97,1,0,236.42,10.73
20343,42,27.92,1,0,236.42,10.74
24023,64,28.63,1,0,236.42,10.48
26745,38,25.57,1,0,236.43,11.73
23978,73,27.82,0,1,236.43,10.78
18094,55,24.68,0,1,236.47,12.16
19736,41,26.55,1,0,236.47,11.3
23213,52,26.88,1,0,236.47,11.16
27725,54,27.22,0,1,236.47,11.02
31301,55,27.85,0,1,236.48,10.77
23011,50,27.65,1,0,236.48,10.85
24150,63,27.43,1,0,236.5,10.94
21462,54,26.85,1,0,236.5,11.17
26062,29,26.05,1,0,236.5,11.52
22113,45,26.77,1,0,236.52,11.21
16098,60,26.17,0,1,236.52,11.46
17951,26,25.73,1,0,236.53,11.66
22738,56,26.95,1,0,236.55,11.13
18195,36,27.95,1,0,236.55,10.73
25672,34,27.9,0,1,236.55,10.75
22598,56,26.55,1,0,236.55,11.3
18187,62,27.95,0,1,236.55,10.73
20827,45,25.3,1,0,236.55,11.86
24412,66,27.17,1,0,236.57,11.04
24883,24,28.52,1,0,236.57,10.52
31262,56,26.65,0,1,236.58,11.26
31642,46,27.0,1,0,236.6,11.11
21782,51,28.4,1,0,236.6,10.56
23333,57,27.05,1,0,236.6,11.09
23004,51,27.33,1,0,236.6,10.98
30407,56,30.4,0,1,236.62,9.87
26407,22,28.5,0,1,236.62,10.53
31643,52,27.0,0,1,236.62,11.11
22831,65,28.0,0,1,236.62,10.71
21057,50,26.18,1,0,236.62,11.46
18284,40,26.83,1,0,236.62,11.18
30228,26,27.95,0,1,236.62,10.73
24770,38,26.1,1,0,236.63,11.49
29330,56,26.9,0,1,236.63,11.15
22849,58,27.13,1,0,236.63,11.06
22985,53,26.38,1,0,236.63,11.37
20663,45,25.23,1,0,236.65,11.89
19320,57,26.4,0,1,236.65,11.36
26452,24,26.25,1,0,236.65,11.43
19881,48,26.75,1,0,236.65,11.21
22650,61,26.4,0,1,236.65,11.36
19211,45,27.17,1,0,236.67,11.04
21432,49,27.67,1,0,236.67,10.84
30605,48,27.52,0,1,236.67,10.9
29913,56,27.45,0,1,236.67,10.93
15809,58,27.35,1,0,236.68,10.97
30452,38,28.15,1,0,236.68,10.66
29010,31,25.8,0,1,236.68,11.63
22772,65,27.08,0,1,236.68,11.08
18681,45,24.13,1,0,236.68,12.43
16614,57,24.83,0,1,236.7,12.08
31567,19,28.02,0,1,236.72,10.71
22210,65,26.92,0,1,236.72,11.14
29668,26,27.88,1,0,236.72,10.76
30267,49,28.17,0,1,236.73,10.65
23515,60,27.57,1,0,236.73,10.88
20540,53,27.78,1,0,236.73,10.8
20523,61,27.77,0,1,236.73,10.8
17673,58,25.58,0,1,236.73,11.73
21921,48,27.23,1,0,236.73,11.02
22480,49,25.68,1,0,236.75,11.68
21334,45,26.9,1,0,236.75,11.15
23039,66,27.52,0,1,236.77,10.9
17220,49,25.95,1,0,236.77,11.56
19519,44,26.45,1,0,236.77,11.34
3574,44,23.47,0,1,236.77,12.78
27110,48,25.38,0,1,236.77,11.82
22005,49,26.68,1,0,236.78,11.24
23774,65,29.02,0,1,236.78,10.34
18615,44,26.22,1,0,236.78,11.44
23250,54,26.9,1,0,236.82,11.15
24319,65,26.58,1,0,236.82,11.29
20824,63,29.35,0,1,236.82,10.22
23626,62,26.97,1,0,236.82,11.12
23237,65,26.75,0,1,236.82,11.21
25619,40,29.0,0,1,236.83,10.34
14892,58,25.18,0,1,236.83,11.91
21755,61,26.82,0,1,236.83,11.19
22152,46,26.03,1,0,236.83,11.53
14923,18,25.18,1,0,236.83,11.91
22400,52,26.42,1,0,236.85,11.36
22237,47,28.1,1,0,236.85,10.68
22988,68,26.8,0,1,236.87,11.19
29389,40,28.15,0,1,236.87,10.66
23094,50,26.87,1,0,236.87,11.16
21604,58,28.37,1,0,236.87,10.57
27407,49,27.97,1,0,236.87,10.73
19302,43,27.8,1,0,236.87,10.79
23022,56,28.38,1,0,236.87,10.57
14111,44,25.38,1,0,236.87,11.82
27472,38,28.88,0,1,236.87,10.39
22325,45,26.18,1,0,236.87,11.46
23488,60,28.53,1,0,236.87,10.52
22282,48,26.52,1,0,236.87,11.31
26329,22,26.13,0,1,236.88,11.48
29648,38,30.32,0,1,236.88,9.89
27873,24,29.12,1,0,236.88,10.3
29919,30,29.85,0,1,236.9,10.05
22102,57,27.25,1,0,236.92,11.01
18505,35,26.42,1,0,236.93,11.36
27065,34,26.88,1,0,236.93,11.16
17842,31,25.25,1,0,236.93,11.88
27502,30,30.68,1,0,236.93,9.78
31692,51,26.72,0,1,236.95,11.23
23715,59,25.35,1,0,236.95,11.83
21657,55,26.35,1,0,236.98,11.39
15980,65,28.73,0,1,236.98,10.44
22296,45,27.47,1,0,236.98,10.92
23916,62,26.85,1,0,236.98,11.17
15696,53,25.3,0,1,237.0,11.86
25614,60,26.8,0,1,237.0,11.19
26419,36,24.93,1,0,237.0,12.03
22732,49,27.07,1,0,237.0,11.08
24936,31,27.1,1,0,237.02,11.07
31428,20,29.52,1,0,237.02,10.16
27401,53,28.93,0,1,237.02,10.37
18373,46,24.82,1,0,237.02,12.09
25472,50,25.62,0,1,237.02,11.71
20787,61,24.57,0,1,237.03,12.21
21443,51,27.07,1,0,237.03,11.08
21265,70,25.67,0,1,237.03,11.69
27107,26,29.13,0,1,237.03,10.3
26935,53,25.72,0,1,237.05,11.66
30150,44,28.65,0,1,237.05,10.47
22308,48,26.63,1,0,237.05,11.27
16021,33,26.88,1,0,237.07,11.16
24581,43,25.7,0,1,237.07,11.67
24017,60,26.23,1,0,237.07,11.44
21744,61,26.72,0,1,237.07,11.23
22903,63,28.15,1,0,237.08,10.66
21202,47,26.37,1,0,237.1,11.38
23653,66,25.88,0,1,237.12,11.59
15563,27,25.97,1,0,237.12,11.55
9914,41,24.58,0,1,237.13,12.21
21471,46,26.98,1,0,237.13,11.12
19591,56,26.82,0,1,237.13,11.19
20185,43,27.12,1,0,237.15,11.06
23376,67,27.75,0,1,237.18,10.81
21270,62,26.83,0,1,237.18,11.18
27848,31,28.63,0,1,237.18,10.48
31515,30,28.03,0,1,237.2,10.7
30539,30,28.77,0,1,237.2,10.43
15743,64,26.1,0,1,237.2,11.49
18909,55,27.1,0,1,237.2,11.07
23207,60,27.62,1,0,237.2,10.86
29140,34,28.23,1,0,237.22,10.63
13917,47,25.65,1,0,237.22,11.7
29581,41,29.07,0,1,237.23,10.32
32164,53,29.27,1,0,237.23,10.25
24780,44,27.53,1,0,237.25,10.9
15839,71,28.4,0,1,237.27,10.56
22431,45,25.6,1,0,237.27,11.72
19372,43,27.32,1,0,237.27,10.98
31545,39,29.48,0,1,237.27,10.18
22666,47,26.58,1,0,237.27,11.29
20172,41,27.17,1,0,237.28,11.04
22183,52,26.67,1,0,237.28,11.25
30973,55,30.62,0,1,237.28,9.8
21922,64,27.28,0,1,237.3,11.0
30504,24,27.87,0,1,237.3,10.76
31072,58,28.27,0,1,237.3,10.61
14184,60,25.27,0,1,237.32,11.87
23673,58,28.23,1,0,237.32,10.63
30842,53,28.07,0,1,237.32,10.69
15905,59,28.07,0,1,237.32,10.69
23846,55,27.67,1,0,237.33,10.84
23603,63,27.92,1,0,237.33,10.74
27615,56,29.02,0,1,237.35,10.34
23605,71,26.27,0,1,237.35,11.42
22398,48,27.07,1,0,237.37,11.08
22017,46,27.68,1,0,237.37,10.84
19873,69,27.8,0,1,237.37,10.79
24214,63,27.25,1,0,237.37,11.01
24959,23,28.32,0,1,237.37,10.59
23594,66,29.37,0,1,237.38,10.21
20459,50,25.98,1,0,237.38,11.55
29839,31,26.38,0,1,237.38,11.37
22287,47,27.0,1,0,237.38,11.11
23013,66,27.58,0,1,237.4,10.88
23485,56,25.43,1,0,237.4,11.8
20123,46,25.6,1,0,237.4,11.72
25612,56,29.4,0,1,237.4,10.2
25119,29,27.62,1,0,237.42,10.86
22672,62,27.68,0,1,237.42,10.84
13487,52,24.52,0,1,237.42,12.23
18105,55,26.48,0,1,237.42,11.33
15732,71,25.57,0,1,237.43,11.73
20041,41,25.92,1,0,237.45,11.57
21751,66,27.43,0,1,237.45,10.94
22752,67,27.85,0,1,237.45,10.77
19138,55,25.2,0,1,237.45,11.9
20033,46,25.93,1,0,237.45,11.57
26466,40,28.3,0,1,237.47,10.6
23378,57,26.48,1,0,237.47,11.33
20698,67,27.42,0,1,237.47,10.94
20621,51,26.8,1,0,237.47,11.19
22711,49,28.27,1,0,237.48,10.61
19105,46,26.05,1,0,237.48,11.52
21193,62,26.88,0,1,237.48,11.16
23460,71,27.25,0,1,237.48,11.01
19982,44,24.73,1,0,237.5,12.13
27479,21,29.43,1,0,237.5,10.19
23503,58,28.02,1,0,237.5,10.71
26177,33,26.62,0,1,237.53,11.27
13309,60,23.92,0,1,237.55,12.54
23484,68,27.83,0,1,237.55,10.78
22758,47,26.77,1,0,237.57,11.21
30102,49,27.5,0,1,237.57,10.91
27862,46,27.5,1,0,237.57,10.91
14862,59,25.03,0,1,237.57,11.99
21542,45,26.87,1,0,237.58,11.16
21947,61,28.47,1,0,237.62,10.54
23581,66,25.33,0,1,237.63,11.84
25962,25,24.82,1,0,237.63,12.09
23730,67,27.82,0,1,237.63,10.78
15796,57,25.07,1,0,237.63,11.97
30711,30,28.72,1,0,237.67,10.45
22420,57,28.28,1,0,237.67,10.61
24738,46,26.08,0,1,237.68,11.5
20633,49,27.03,1,0,237.68,11.1
21795,49,26.47,1,0,237.68,11.33
15189,24,25.55,0,1,237.68,11.74
23282,50,26.68,1,0,237.72,11.24
13053,47,25.17,0,1,237.72,11.92
22355,48,27.7,1,0,237.72,10.83
18683,40,25.98,1,0,237.73,11.55
26118,54,28.33,0,1,237.73,10.59
27399,37,29.18,0,1,237.73,10.28
18883,56,27.23,0,1,237.73,11.02
22558,63,26.83,0,1,237.73,11.18
18557,42,26.25,1,0,237.75,11.43
30433,42,31.63,0,1,237.75,9.48
20386,45,26.8,1,0,237.75,11.19
18281,38,25.75,1,0,237.75,11.65
27326,30,28.53,0,1,237.77,10.52
19802,49,28.55,1,0,237.77,10.51
22687,50,27.48,1,0,237.77,10.92
22327,47,26.87,1,0,237.77,11.16
22038,54,27.35,1,0,237.78,10.97
19518,40,27.4,1,0,237.78,10.95
22466,62,27.67,0,1,237.78,10.84
23172,59,26.72,1,0,237.8,11.23
24834,30,24.87,0,1,237.8,12.06
21491,60,26.58,0,1,237.8,11.29
22014,52,27.42,1,0,237.82,10.94
21964,45,27.18,1,0,237.82,11.04
31821,52,26.77,1,0,237.82,11.21
16394,32,26.47,1,0,237.82,11.33
30978,53,29.58,0,1,237.83,10.14
20558,45,26.3,1,0,237.83,11.41
27292,56,29.97,0,1,237.83,10.01
23331,56,28.35,1,0,237.83,10.58
15800,56,25.62,1,0,237.83,11.71
23336,67,27.62,1,0,237.85,10.86
20968,55,26.23,1,0,237.85,11.44
23898,61,26.97,1,0,237.85,11.12
17326,32,26.32,1,0,237.85,11.4
20068,62,25.68,0,1,237.87,11.68
21652,56,27.65,1,0,237.87,10.85
24619,37,28.62,1,0,237.88,10.48
31258,45,29.72,0,1,237.88,10.09
22971,59,27.53,1,0,237.9,10.9
30364,53,27.12,1,0,237.92,11.06
23133,51,27.83,1,0,237.92,10.78
15232,54,26.67,0,1,237.92,11.25
31325,27,27.1,0,1,237.92,11.07
22612,52,27.83,1,0,237.92,10.78
18906,57,27.1,0,1,237.92,11.07
13665,37,27.83,1,0,237.93,10.78
24237,60,27.62,1,0,237.93,10.86
23164,56,27.47,1,0,237.95,10.92
19382,44,26.65,1,0,237.95,11.26
29349,53,30.63,0,1,237.95,9.79
22365,51,26.43,1,0,237.97,11.35
9529,48,26.65,0,1,237.97,11.26
19625,54,27.75,1,0,237.97,10.81
22508,60,26.97,1,0,237.97,11.12
27048,44,25.0,0,1,237.98,12.0
16331,26,24.05,1,0,238.0,12.47
21368,46,26.57,1,0,238.0,11.29
17942,57,26.17,0,1,238.0,11.46
31085,50,26.88,0,1,238.0,11.16
30190,24,30.65,0,1,238.0,9.79
20850,52,27.3,1,0,238.02,10.99
7708,56,26.53,0,1,238.02,11.31
18580,39,25.47,1,0,238.02,11.78
10314,38,24.43,1,0,238.03,12.28
22613,48,27.83,1,0,238.03,10.78
19452,47,27.58,1,0,238.03,10.88
27241,52,27.67,0,1,238.05,10.84
12926,53,26.53,0,1,238.05,11.31
27937,59,27.43,1,0,238.05,10.94
20835,60,26.37,0,1,238.05,11.38
22501,61,27.67,1,0,238.07,10.84
22146,46,25.97,1,0,238.07,11.55
21857,46,26.92,1,0,238.08,11.14
23546,70,28.02,0,1,238.08,10.71
18538,38,27.38,1,0,238.08,10.96
9631,54,25.12,0,1,238.1,11.94
23990,23,25.13,1,0,238.1,11.94
20252,60,27.03,0,1,238.1,11.1
23395,58,27.05,1,0,238.1,11.09
14113,25,23.4,1,0,238.1,12.82
18762,41,26.57,1,0,238.1,11.29
20649,55,25.18,1,0,238.13,11.91
26395,25,28.82,0,1,238.13,10.41
31075,40,28.22,0,1,238.13,10.63
26500,41,29.9,0,1,238.13,10.03
21876,51,26.73,1,0,238.13,11.22
23369,65,26.48,0,1,238.13,11.33
24793,29,28.97,1,0,238.15,10.36
22056,50,26.8,1,0,238.15,11.19
31945,56,27.62,0,1,238.17,10.86
12440,55,24.9,0,1,238.18,12.05
32000,51,29.02,0,1,238.18,10.34
30221,30,29.1,0,1,238.18,10.31
20032,48,24.92,1,0,238.18,12.04
20108,60,29.33,0,1,238.18,10.23
23947,66,27.18,1,0,238.2,11.04
21563,60,28.22,0,1,238.2,10.63
21518,54,27.13,1,0,238.2,11.06
31512,52,27.92,0,1,238.2,10.74
23472,76,26.85,0,1,238.22,11.17
16292,36,27.87,1,0,238.22,10.76
15557,44,28.85,1,0,238.22,10.4
